code,turnover20,last_close,days
5304,45476425.0,2510.0,734
6005,1150335680.0,3154.0,734
3512,17329025.0,1013.0,734
8914,65281245.0,879.0,734
3778,3132859300.0,3840.0,734
9470,195625265.0,1064.0,734
1946,361966145.0,2252.0,734
8041,14592050.0,4625.0,734
4380,6513930.0,699.0,734
4440,5305459860.0,2459.0,734
4368,2271942255.0,2977.0,734
4812,3704899775.0,2870.0,734
8058,37627158765.0,4947.0,734
3426,582340.0,1305.0,734
8015,15782689645.0,7463.0,734
9409,612771525.0,3130.0,734
4828,172276995.0,1411.0,734
4976,6547825.0,1540.0,734
175A,7365700.0,651.0,594
5707,1107917280.0,973.0,734
2393,21958600.0,4470.0,734
3161,4661805.0,673.0,734
6564,118912335.0,2000.0,734
4679,672800.0,265.0,734
9684,4121571572.5,2994.0,734
4577,92994935.0,1333.0,734
3003,3262461815.0,1740.0,734
9987,869999860.0,5268.0,734
1850,10482545.0,433.0,734
9508,4736861045.0,2128.5,734
3566,6080050.0,727.0,734
7494,9109375.0,240.0,734
9104,22743589895.0,7240.0,734
265A,54694080.0,762.0,463
9778,3257500.0,5580.0,734
3787,36109090.0,676.0,734
2385,6081800.0,218.0,734
9561,7722805.0,424.0,734
3495,1188330.0,2280.0,734
9204,26130045.0,425.0,734
4072,90414925.0,3240.0,734
3636,190035075.0,4930.0,734
5997,3014785.0,881.0,734
6994,142304110.0,1208.0,734
3371,95940820.0,2189.0,734
2695,864228125.0,1673.0,734
4644,32450640.0,1053.0,734
6702,25168079210.0,3979.0,734
1871,206581840.0,2181.0,734
7956,2026911555.0,2027.0,734
2408,2792620.0,819.0,734
6498,887545400.0,1973.0,734
2226,12941525.0,4895.0,734
8097,271973810.0,2478.0,734
7417,5470955.0,1909.0,734
2694,11748985.0,72.0,734
7018,418447100.0,13800.0,734
7715,372923450.0,4030.0,734
3185,65687020.0,118.0,734
1980,1347421285.0,2926.0,734
1770,11138915.0,2301.0,734
9502,9054580655.0,2913.0,734
2986,347603085.0,2955.0,734
3856,234417105.0,230.0,734
9360,2540305.0,2776.0,734
9245,10727230.0,1985.0,734
7874,71675050.0,980.0,734
3197,3070373190.0,3262.0,734
4623,4822355.0,1877.0,734
3537,3187420.0,1728.0,734
9739,83228450.0,2663.0,734
7504,344819650.0,4310.0,734
5078,1308550.0,4720.0,734
2152,1033380.0,1548.0,734
9824,538323900.0,8010.0,734
6402,5556950.0,1618.0,734
4183,4657235865.0,2186.0,734
6969,27263370.0,994.0,734
4199,22926585.0,806.0,734
2293,3104040.0,2652.0,734
9237,24229975.0,855.0,708
7453,10697188640.0,3945.0,734
9788,25214320.0,518.0,734
6836,5095395.0,823.0,734
4625,9452480.0,874.0,734
7068,22072590.0,616.0,734
5994,5869495.0,1000.0,734
4743,145267505.0,1673.0,734
5533,2579440.0,2166.0,734
8253,3085267975.0,4643.0,734
7695,10701605.0,946.0,734
7554,62386505.0,1182.0,734
3491,362262220.0,1345.0,734
4241,8916975.0,698.0,734
8039,7453775.0,3470.0,734
7966,7956347250.0,5610.0,734
9241,4740100.0,1270.0,734
6594,11343093975.0,2856.0,734
323A,14708635.0,375.0,387
7443,1607410.0,666.0,734
9355,1169065.0,2170.0,734
8203,42078560.0,754.0,734
7585,1080040.0,405.0,734
6503,29223515500.0,5126.0,734
5204,16663055.0,3070.0,734
1888,55012050.0,3695.0,734
3675,16403355.0,602.0,734
9041,2225137695.0,3547.0,734
4288,5060770.0,440.0,734
3672,5548575.0,29.0,734
4247,672115.0,1389.0,734
3441,222881440.0,1800.0,734
4421,2624500.0,950.0,734
2749,176904915.0,675.0,734
8473,13600762900.0,3272.0,734
6788,48281350.0,5040.0,734
9936,789243285.0,2950.0,734
7522,109259625.0,908.0,734
2173,7540675.0,737.0,734
9950,13842875.0,3350.0,734
2411,5886005.0,470.0,734
4811,16045735.0,900.0,707
4534,135878150.0,3300.0,734
4394,60475160.0,685.0,734
3053,41033540.0,201.0,734
7685,1091764490.0,3070.0,734
9413,219088825.0,3425.0,734
8174,705162110.0,3095.0,734
5035,910040.0,367.0,734
3088,4083460242.5,2529.0,734
9330,1393145.0,901.0,732
3779,2706305.0,121.0,734
2267,3043240020.0,2815.5,734
2819,28002365.0,2515.0,734
9818,3328080.0,1541.0,734
2804,29507415.0,1875.0,734
9699,309741700.0,4715.0,734
4019,29377650.0,628.0,734
8377,3079024965.0,8604.0,734
1997,10120800.0,4055.0,734
5247,1318800.0,550.0,734
7067,941170.0,1055.0,734
4361,5931690.0,1623.0,734
9412,3976470815.0,2094.0,734
7375,68042650.0,1325.0,734
2907,3102865.0,1550.0,734
190A,29223235.0,69.0,554
9978,2578245.0,44.0,734
8065,485486050.0,3090.0,734
6036,516981325.0,3570.0,734
2315,351977405.0,65.0,734
3549,1052196490.0,4000.0,734
8364,107945050.0,3130.0,734
2882,67624910.0,2011.0,734
6562,46478335.0,1001.0,734
6232,1818178145.0,1398.0,734
6551,9511490.0,620.0,734
8366,1744277475.0,2883.0,734
4463,31420790.0,1984.0,734
8237,1496680525.0,2249.0,734
5036,168371680.0,1593.0,734
6140,581466255.0,1114.0,734
5161,455580450.0,3545.0,734
6023,437232270.0,3415.0,734
5214,3191901385.0,4908.0,734
6247,105856080.0,1719.0,734
4594,95061490.0,61.0,734
247A,1285727095.0,996.0,483
7282,2456471080.0,5223.0,734
3139,83156350.0,3455.0,734
415A,8017600.0,5460.0,734
5258,26675820.0,438.0,734
4776,812437845.0,3085.0,734
3333,110100730.0,1312.0,734
4165,267813485.0,675.0,734
4180,2532766870.0,1516.0,734
6037,52606850.0,1090.0,734
4116,206614110.0,1325.0,734
5658,10795650.0,410.0,734
7486,1880735.0,786.0,734
3691,35279640.0,1900.0,734
7616,881888605.0,1996.0,734
2884,47140530.0,622.0,734
1736,9227120.0,2500.0,734
5233,1713021590.0,4172.0,734
6486,348444260.0,3015.0,734
7472,1829250.0,3860.0,734
9051,1408085.0,1261.0,734
478A,55701960.0,754.0,180
6928,126879965.0,2950.0,734
2489,91765460.0,411.0,734
4554,191359605.0,1857.0,734
6479,8592509710.0,3455.0,734
7606,476297345.0,2386.0,734
7374,16915945.0,1519.0,734
7749,8170555.0,2870.0,734
3569,479832350.0,3320.0,734
177A,1945485.0,834.0,587
3932,401226500.0,3825.0,734
3810,228011085.0,184.0,734
5851,356113685.0,2731.0,734
6378,187694740.0,1205.0,734
5136,144907910.0,2336.0,734
6844,274070390.0,3020.0,734
8622,389917715.0,937.0,734
8029,24853335.0,2699.0,734
9376,2914660.0,840.0,734
7235,34299835.0,1590.0,734
1882,588257365.0,1610.0,734
8706,291395240.0,1884.0,734
6177,34985070.0,83.0,734
7722,18592650.0,781.0,734
523A,251269265.0,1906.0,116
4031,16928410.0,1090.0,734
6586,3722100845.0,5284.0,734
8439,1773717010.0,2670.5,734
6137,38590210.0,1512.0,734
4746,355381950.0,7250.0,734
7271,43631290.0,802.0,734
4436,15874180.0,600.0,734
2340,18575285.0,540.0,734
3927,23213175.0,900.0,734
2778,5029560.0,113.0,734
4849,565110735.0,1731.0,734
402A,660745180.0,535.0,270
7177,278463070.0,1183.0,734
9327,2635980.0,191.0,734
2930,48972245.0,133.0,734
9220,4190320.0,1259.0,734
143A,812880.0,705.0,609
1717,9874265.0,940.0,734
3436,35038328280.0,3028.0,734
7795,11927460.0,218.0,734
3321,72218545.0,1824.0,734
4596,91668775.0,66.0,734
3190,1030970.0,584.0,734
7305,55841005.0,2809.0,734
5990,966110.0,1945.0,734
4538,26452940.0,2265.0,734
3864,165263735.0,1225.0,734
5244,37400755.0,174.0,734
4676,2194416090.0,4039.0,734
5753,8638675.0,2590.0,734
6457,934005410.0,4466.0,734
9902,192894750.0,3275.0,734
4373,1730441565.0,1162.0,734
7702,10593865.0,459.0,734
9342,1801330.0,965.0,734
5201,6688606385.0,5646.0,734
324A,11087365.0,727.0,386
6022,4983480.0,2911.0,734
9408,680520.0,2670.0,734
7080,15531805.0,900.0,734
6918,158681225.0,3755.0,734
5138,386355.0,452.0,734
4809,31446355.0,2026.0,734
8624,245074565.0,1686.0,734
2301,174017935.0,1777.0,734
8349,47406915.0,1674.0,734
6804,594707255.0,2529.0,734
4119,10924400.0,6110.0,734
6249,18314465.0,2822.0,734
7601,3867290.0,164.0,734
1921,26583055.0,2004.0,734
5480,330585250.0,5520.0,734
220A,2465885.0,957.0,522
4894,508947000.0,5820.0,734
5232,961972085.0,5763.0,734
3434,5266235.0,1247.0,734
6360,4907900.0,4815.0,734
9619,87365710.0,2742.0,734
3064,3303632447.5,1970.0,734
7217,3921195.0,435.0,734
6103,1814490775.0,4475.0,734
304A,949950.0,1997.0,421
7833,3575805.0,681.0,734
5034,30687745.0,2352.0,734
4112,97592770.0,2112.0,734
7821,212715145.0,1991.0,734
1799,51453225.0,3310.0,734
6196,658214365.0,1453.0,734
1941,402338750.0,5150.0,734
3793,68359680.0,568.0,734
7201,11595160032.668,312.29998779296875,734
6776,4522115.0,287.0,734
6888,3154325.0,499.0,734
9365,874175.0,1660.0,734
3176,508507155.0,1187.0,734
5331,635287250.0,3665.0,734
3796,8241655.0,334.0,734
9326,5958945.0,472.0,734
5943,201028240.0,2233.0,734
3461,4557015.0,627.0,734
3815,6503795.0,435.0,734
3201,131414880.0,1983.0,734
4977,36012150.0,1191.0,734
9887,331737350.0,5230.0,734
9319,35296700.0,1808.0,734
2961,3977755.0,1504.0,734
9446,2814540.0,691.0,734
9535,37563660.0,448.0,734
6189,9297585.0,1009.0,734
4502,22725027465.0,5968.0,734
3054,17321375.0,370.0,734
4970,832492650.0,9680.0,734
2395,220025700.0,1348.0,734
7211,3864284170.733185,368.6000061035156,734
3905,5018673010.0,1542.0,734
7414,63837610.0,1435.0,734
8370,713859450.0,5310.0,734
8946,6188510.0,74.0,734
8591,20512723940.0,6146.0,734
8303,4469360580.0,1637.0,202
7446,1619375.0,4470.0,734
7619,5463870.0,994.0,734
5189,5492800.0,3505.0,734
3028,171308900.0,2312.0,734
6250,555565450.0,4425.0,734
2934,8165080.0,2039.0,734
6981,150307662505.0,7763.0,734
2813,3981950.0,3875.0,734
5250,2224080.0,1126.0,734
9029,8481310.0,1817.0,734
8511,481130425.0,2507.0,734
9432,35535166013.586655,177.3000030517578,734
157A,9973460.0,768.0,606
3113,12853655.0,82.0,734
9201,5528393185.0,3065.0,734
7082,13240590.0,1406.0,734
9761,10041455.0,2479.0,734
4990,1989725.0,517.0,734
6150,3418525.0,2795.0,734
2060,147432725.0,1473.0,734
7277,7753955.0,337.0,734
6862,1225134300.0,5180.0,734
8077,2546335.0,210.0,734
7426,983865.0,593.0,734
4075,1009628060.0,1591.0,734
7745,214271145.0,2894.0,734
8306,139353730750.0,3620.0,734
5131,851070180.0,185.0,734
7039,17144725.0,1358.0,734
8282,1467786897.5,1861.5,734
3386,5365710.0,1244.0,734
3954,1434935.0,2999.0,734
137A,1469915.0,701.0,627
5356,5136610.0,1265.0,614
7461,1605815.0,478.0,734
156A,37657640.0,876.0,606
8166,3042230.0,79.0,734
9367,3143725.0,2028.0,734
6632,1277961133.4024048,998.9000244140624,734
8084,189313175.0,4805.0,734
6835,59941770.0,273.0,734
6740,412695620.0,49.0,734
4889,349429970.0,1193.0,734
9346,10362010.0,1869.0,734
2753,38778435.0,1403.0,734
9262,13417210.0,678.0,734
255A,248068550.0,5230.0,734
5401,24584326062.36023,695.0,734
7777,1142220060.0,448.0,734
6180,4056125.0,3710.0,734
7065,13947425.0,946.0,734
8537,112647335.0,3245.0,734
5757,41489975.0,4965.0,734
6554,11014870.0,1140.0,734
9509,2543086445.0,1125.0,734
5440,274770430.0,2017.0,734
6050,29085825.0,1814.0,734
8739,341582280.0,2671.0,734
4750,4599470.0,545.0,734
2303,19910345.0,1357.0,734
4645,539755.0,440.0,734
6907,15494210.0,775.0,734
6629,122835335.0,992.0,734
4014,18409485.0,453.0,734
4234,39209510.0,1022.0,734
4483,1058494925.0,3570.0,734
3416,1731645.0,883.0,734
7888,84563930.0,900.0,734
2211,62805595.0,2530.0,734
2288,288414380.0,2311.0,734
2109,208159525.0,3855.0,734
7279,265246820.0,2529.0,734
2425,1360070.0,663.0,734
5571,3614260.0,1023.0,734
3477,3444905.0,911.0,734
5254,54948450.0,4050.0,734
559A,15262000.0,1196.0,100
7413,1383420.0,2860.0,734
9867,1900000.0,10600.0,734
7238,366167415.0,108.0,734
5801,90040824005.0,3901.0,734
8595,651692187.5,2278.5,734
2055,6979500.0,346.0,734
3177,6417075.0,4570.0,734
421A,261869100.0,3780.0,234
3788,75269615.0,2017.0,734
5391,11990475.0,1505.0,734
1961,1083951625.0,2531.0,734
1815,344017275.0,4525.0,734
7679,91816230.0,1659.0,734
558A,158152400.0,5780.0,102
9766,9196128975.0,21055.0,734
7212,15719090.0,735.0,734
5332,5736189235.0,5718.0,734
4212,150107110.0,2988.0,734
2769,3626825.0,925.0,734
4046,620803195.0,2012.0,734
4362,53121550.0,2686.0,734
4242,3487640.0,1745.0,734
2388,3026985.0,31.0,734
7711,462240400.0,5160.0,734
3306,35768800.0,718.0,734
8359,3122196522.5,2697.0,734
7625,2368330.0,462.0,734
4481,222543300.0,3245.0,734
9028,55446175.0,3310.0,734
504A,66343735.0,550.0,142
3777,34097400.0,45.0,734
4975,594326350.0,5800.0,734
4658,229730760.0,1652.0,734
1514,246934250.0,639.0,734
2687,3849080.0,492.0,734
7701,3649406110.0,3928.0,734
3929,6590515.0,244.0,734
7063,43840890.0,62.0,734
5706,38009029100.0,22795.0,734
7915,290237055.0,1190.0,734
2932,9930015.0,1101.0,734
4979,69846305.0,2931.0,734
4299,6115650.0,1217.0,734
4396,115689675.0,1393.0,734
6779,2546164820.0,3220.0,734
7358,39432410.0,1806.0,734
4346,137082980.0,1040.0,734
6055,1203124020.0,2195.0,734
7694,95922270.0,550.0,734
3183,22573115.0,1273.0,734
5711,14599317840.0,5194.0,734
9869,212945000.0,6870.0,734
5870,7967325.0,898.0,668
5982,13864775.0,4110.0,734
9010,479006250.0,2640.0,734
6340,356020000.0,5460.0,734
4272,1162632540.0,2067.5,734
4714,133728795.0,213.0,734
5632,322610975.0,2561.0,734
4202,1280606247.5,1429.0,734
3803,10261770.0,590.0,734
6358,43200855.0,2173.0,734
5208,465448470.0,2668.0,734
4377,171544400.0,2376.0,734
9215,2329415.0,992.0,734
6775,83880970.0,129.0,734
9225,916100.0,974.0,734
4059,1125040.0,382.0,734
3837,130170290.0,1372.0,734
7538,1518140.0,385.0,734
8848,3123462760.0,1040.0,734
8334,3283273125.0,2999.5,734
9726,57323015.0,2016.0,734
5271,1873800.0,2227.0,487
4712,11334795.0,810.0,734
7040,621795.0,964.0,734
7044,4460235.0,522.0,734
8715,277104680.0,1050.0,734
3547,43259300.0,1947.0,734
3349,3038161510.0,6436.0,734
6393,5379375.0,3060.0,734
9059,2933270.0,921.0,734
5576,3272175.0,3010.0,734
8115,2376950.0,1321.0,734
6149,21917490.0,2185.0,734
4248,4235985.0,881.0,734
4053,48393845.0,485.0,734
6622,2053945650.0,12720.0,734
6919,14273345.0,1435.0,734
2183,5588455.0,205.0,734
8584,470325725.0,3675.0,734
5930,184018930.0,1917.0,734
7502,908070.0,1703.0,734
1944,4165438150.0,6929.0,734
6762,24363254802.5,2845.0,734
3633,56225010.0,2600.0,734
9110,1525016900.0,10510.0,734
8541,525678700.0,3390.0,734
7175,32812855.0,2182.0,734
1758,4552080.0,2480.0,734
6803,29398070.0,100.0,734
5273,109245860.0,2161.0,734
4966,1067421050.0,19480.0,734
3358,7288175.0,95.0,734
4613,2157000292.5,2836.5,734
9976,1363615.0,1142.0,734
9310,143652940.0,1423.0,734
9682,533813810.0,1111.0,734
4978,71987210.0,138.0,734
6535,171890490.0,500.0,734
8131,158980815.0,2472.0,734
7508,69618290.0,1450.0,734
6741,259555155.0,1808.0,734
9251,76340110.0,1630.0,734
2903,4186100.0,1608.0,734
2917,3117910.0,924.0,734
6167,55444420.0,992.0,734
6824,48285275.0,4020.0,734
3931,2004505.0,1496.0,734
7887,3835675.0,1550.0,734
6331,393983150.0,3370.0,734
7128,267495605.0,2849.0,734
4265,6181215.0,283.0,734
4088,3851350185.0,2953.0,734
6664,1788660.0,260.0,734
3395,253916670.0,2535.0,734
1419,489373065.0,2907.0,734
4486,4589195.0,685.0,734
3561,112282850.0,1488.0,734
1968,349955075.0,2558.0,734
1788,1426925.0,4070.0,734
1879,488311150.0,2317.0,734
7130,192300110.0,2809.0,734
3482,197187515.0,2577.0,734
9421,829540.0,521.0,734
7762,4264477170.0,2345.0,734
4434,110254485.0,2461.0,734
2790,16507520.0,2120.0,734
4912,2150117007.5,1725.5,734
5951,14680275.0,1133.0,734
215A,3599308790.0,1322.0,525
2198,19369925.0,774.0,734
2438,20156575.0,341.0,734
8088,1454897240.0,2124.5,734
1905,6930645.0,1446.0,734
5445,174764840.0,2060.0,734
3544,12140665.0,1249.0,734
7014,8102562875.0,5070.0,734
6228,23102775.0,541.0,734
7184,593936075.0,3535.0,734
4707,14439465.0,346.0,734
8005,436171220.0,1776.0,734
3137,5602975.0,215.0,734
4792,41469345.0,1784.0,734
5187,5678750.0,1157.0,734
8157,143058650.0,4290.0,734
4378,11004505.0,473.0,734
6424,1367630.0,889.0,734
9962,4528991205.0,3630.0,734
3865,173324335.0,918.0,734
4719,36862150.0,3275.0,734
5381,199386100.0,995.0,734
8079,179976975.0,4470.0,734
3861,2854585427.005005,875.7000122070312,734
8360,979213200.0,7390.0,734
7902,1959785.0,1095.0,734
9362,1646175.0,3760.0,734
9715,401107025.0,3630.0,734
7678,48961300.0,3840.0,734
1928,8037008820.0,3350.0,734
2613,192768690.0,2291.0,734
6327,685557690.0,3010.0,734
6141,4499858042.5,2819.5,734
7422,2349690.0,410.0,734
150A,239018355.0,823.0,609
6748,10604945.0,760.0,734
6787,9958228850.0,22140.0,734
6104,645502600.0,4540.0,734
4671,40714030.0,2905.0,734
2004,205736800.0,3945.0,734
9478,11846405.0,509.0,734
9533,1039944067.5,1300.5,734
9842,703189625.0,1898.0,734
8075,151726825.0,3175.0,734
3910,1180680.0,286.0,734
7989,90039610.0,2698.0,734
2652,74374565.0,435.0,734
8841,95938370.0,1025.0,734
8570,1030406272.5,1626.0,734
3135,9525015.0,1177.0,734
1375,40760150.0,1179.0,734
9467,136138470.0,1095.0,734
2908,68249840.0,1638.0,734
2180,0.0,1886167168.0,731
334A,5496855.0,1110.0,366
6630,99250365.0,781.0,734
6638,227993615.0,2092.0,734
4052,4266137350.0,985.0,734
6614,6661300.0,864.0,734
9610,146316580.0,110.0,734
5949,217197295.0,1321.0,734
5831,6328079405.0,3489.0,734
7214,5252005.0,1123.0,734
8023,9921490.0,1047.0,734
4958,230223725.0,3480.0,734
5845,37154650.0,1211.0,709
5988,123396695.0,1690.0,734
9418,1213095325.0,1760.0,734
3382,17998244650.0,2020.0,734
6383,8990790760.0,5449.0,734
5337,4355740.0,854.0,734
7318,143492810.0,1351.0,734
2667,71723600.0,108.0,734
9876,4159325.0,218.0,734
9037,189883495.0,1844.0,734
7981,316735750.0,3090.0,734
3979,6192205.0,475.0,734
6570,362201275.0,3500.0,734
268A,3946897690.0,1592.0,464
2491,55661055.0,475.0,734
8152,13685150.0,7120.0,734
5697,3862015.0,828.0,734
2811,851966800.0,2692.0,734
4060,8431305.0,1194.0,734
6615,14239960.0,240.0,734
3071,10208640.0,101.0,734
3377,3116445.0,388.0,734
3969,5519565.0,1403.0,734
9832,433997840.0,1605.0,734
4331,38793530.0,751.0,734
6099,56761265.0,734.0,734
462A,625686505.0,248.0,193
9763,12078030.0,1295.0,734
3317,1434005.0,1492.0,734
8159,142161075.0,4150.0,734
7236,421350405.0,1488.0,734
520A,346896015.0,401.0,122
4347,27758110.0,1831.0,734
2300,1142565.0,497.0,734
6395,437543225.0,1374.0,734
4124,4854215.0,2960.0,734
2353,529913300.0,272.0,734
6902,12576066147.5,1915.0,734
2224,7823950.0,3720.0,734
4662,63457135.0,1632.0,734
6266,764597400.0,3590.0,734
2351,2574510.0,331.0,734
5992,77506850.0,3735.0,734
6466,90775425.0,3955.0,734
9729,84645410.0,2532.0,734
3372,2748360.0,221.0,734
8125,339914130.0,1972.0,734
8697,7446807665.0,2235.5,734
7545,367165290.0,1961.0,734
8713,205865595.0,2814.0,734
2201,803747145.0,2480.5,734
6085,2335430040.0,124.0,734
5021,2878402875.0,4456.0,734
4188,7261536497.5,1189.0,734
4382,89078785.0,843.0,734
7979,147373845.0,2254.0,734
2991,18694480.0,527.0,734
7775,7267095.0,421.0,734
6448,5139815640.0,4631.0,734
6890,9163931400.0,9130.0,734
5984,2930710.0,782.0,734
2170,265845620.0,690.0,734
7037,10023535.0,795.0,734
7806,1402013450.0,8030.0,734
3851,367312190.0,1445.0,734
5031,281182150.0,384.0,734
3992,24263650.0,472.0,734
2321,221114480.0,142.0,734
1377,378459225.0,4410.0,734
3443,309013850.0,1397.0,734
4374,10835450.0,2503.0,734
5195,148847825.0,2454.0,734
1418,30240245.0,584.0,734
6819,4508000.0,478.0,734
9560,29459450.0,894.0,734
3723,35300800.0,2795.0,734
9722,1024436105.0,2813.0,734
7191,24348780.0,1214.0,734
2685,952576900.0,3130.0,734
2424,5019200.0,614.0,734
6523,1103481310.0,1358.0,734
1861,1132402005.0,1327.0,734
2345,13296295.0,100.0,734
9193,6085450.0,893.0,734
6158,3909865.0,1038.0,734
2788,40423290.0,416.0,734
471A,325571085.0,1555.0,186
8798,22370720.0,174.0,734
2461,57266055.0,376.0,734
7832,14557737350.0,5586.0,734
7326,45285995.0,2292.0,734
554A,23060635.0,1494.0,102
6417,2364195415.0,2071.0,734
3286,2752760.0,881.0,734
6877,152667850.0,5220.0,734
7384,470747000.0,5430.0,734
7490,7911000.0,2190.0,734
7094,157737885.0,1855.0,734
441A,12604365.0,271.0,215
2747,1159350.0,3140.0,734
9063,3287425.0,4150.0,734
3409,4765355.0,85.0,734
3844,314377295.0,1342.0,734
2789,684150.0,477.0,734
3951,15402935.0,909.0,734
7093,2495985.0,603.0,734
3001,84389200.0,3125.0,734
4996,472412240.0,680.0,734
4735,1462890.0,294.0,734
3291,1145623617.5,2219.5,734
3401,1058540237.5,1692.0,734
9644,49097285.0,758.0,734
6203,17655770415.0,2538.0,734
4228,149586340.0,619.0,734
5484,1737525.0,4445.0,734
173A,2622825.0,1564.0,597
2114,11482640.0,674.0,734
5380,7349975.0,1378.0,734
3148,209387700.0,3300.0,734
8247,5908170.0,333.0,734
7628,39813625.0,1163.0,734
9168,39365045.0,426.0,734
7646,14835820.0,1832.0,734
7004,1087052160.0,1176.0,734
5976,115445005.0,1481.0,734
1407,1236709670.0,2233.0,734
6882,42910740.0,1155.0,734
9930,2422505.0,402.0,734
6838,390328675.0,1404.0,734
7875,15644455.0,859.0,734
9344,19919060.0,1330.0,734
2698,74455800.0,3250.0,734
2978,1837870.0,325.0,734
7049,20014240.0,777.0,734
2186,12439915.0,896.0,734
4317,2822135.0,565.0,734
547A,760696375.0,439.0,734
6577,21034540.0,1367.0,734
3223,1617615.0,980.0,734
350A,532169330.0,719.0,346
4166,1910140.0,635.0,734
6328,146808815.0,2352.0,734
4427,4906875.0,218.0,734
3854,349648865.0,2163.0,734
8142,128897005.0,1388.0,734
3396,3804620.0,866.0,734
4578,14010119025.0,11120.0,734
8093,64187580.0,1813.0,734
3836,92034195.0,1223.0,734
3036,402468500.0,3380.0,734
6845,2077420570.0,1450.5,734
4320,299573360.0,1626.0,734
196A,58935000.0,310.0,549
1950,370132725.0,4125.0,734
9602,5378698035.0,1580.5,734
1873,32279530.0,312.0,734
1301,158085275.0,4690.0,734
2653,69857555.0,2817.0,734
8081,111772810.0,2607.0,734
6459,211457900.0,1662.0,734
9069,786218335.0,2367.5,734
8876,1296044705.0,2282.0,734
6694,9843085.0,817.0,734
3175,14350730.0,980.0,734
4069,5006345.0,661.0,734
4094,21452960.0,2293.0,734
556A,89695105.0,2553.0,101
4061,2132135455.0,3309.0,734
2469,34438430.0,2740.0,734
5714,4605532215.0,9095.0,734
9880,484209800.0,3465.0,734
8609,644137205.0,1261.0,734
302A,6138135.0,617.0,420
5695,1179900.0,2999.0,734
6961,1296939000.0,9840.0,734
1716,28599425.0,1375.0,734
9679,1688980.0,2296.0,734
5532,74878925.0,3490.0,734
2164,24486595.0,113.0,734
5341,3788045.0,139.0,734
4429,1643010.0,739.0,734
3370,5444830.0,475.0,734
6113,5638678120.0,2412.5,734
7077,2704715.0,994.0,734
1828,28899490.0,2445.0,734
6273,16947037050.0,66330.0,734
7953,3477020.0,405.0,734
4444,2026795.0,950.0,734
6464,121457945.0,340.0,734
8150,160516950.0,3300.0,734
6517,185725800.0,4070.0,734
6325,1987775.0,417.0,734
5929,2091584680.0,3457.0,734
6070,81668630.0,2530.0,734
6030,23855215.0,1790.0,734
3918,13082185.0,1182.0,734
5287,101913805.0,944.0,734
3607,9450000.0,368.0,734
5821,138750050.0,3195.0,734
7133,4797290.0,1330.0,734
3970,2512050.0,830.0,734
7314,1992580.0,1300.0,734
9904,5485785.0,243.0,734
2222,1643755125.0,2597.0,734
7781,15278115.0,886.0,734
7883,1318815.0,401.0,734
4259,1091530390.0,955.0,734
8699,56500195.0,1134.0,734
4664,97698515.0,1157.0,734
9233,12273425.0,1147.0,734
9941,29112725.0,1173.0,734
7590,16186600.0,394.0,734
8194,610296475.0,2693.0,734
4026,116626230.0,1547.0,734
2981,8482290.0,2320.0,734
5216,19705550.0,140.0,734
4428,1826975.0,717.0,734
6237,310171625.0,3925.0,734
3558,156171915.0,1890.0,734
5194,2602055.0,637.0,734
7841,14674000.0,1086.0,734
2664,297359900.0,3720.0,734
9504,2448435588.92334,1083.5,734
7111,4571995.0,520.0,734
5957,56497005.0,774.0,734
3967,11727375.0,575.0,734
7357,14903525.0,1701.0,734
9306,9345260.0,2029.0,734
1783,246674695.0,71.0,734
9782,117228025.0,3475.0,734
6960,682130650.0,12070.0,734
3315,764978675.0,99.0,734
4448,37274395.0,357.0,734
5967,9581515.0,444.0,734
3551,28897980.0,1578.0,734
7066,10565360.0,459.0,734
5280,20001765.0,2249.0,734
7946,9821675.0,367.0,734
2904,2794680.0,755.0,734
6848,4474385.0,867.0,734
4611,112680220.0,1568.0,734
4919,602811225.0,3240.0,734
477A,30221265.0,865.0,182
9565,1324945.0,649.0,734
6473,2662115800.0,2083.0,734
9017,1386510.0,1992.0,734
9074,11925525.0,4925.0,734
3076,310727875.0,3010.0,734
1808,2444633440.0,2733.0,734
6915,31390625.0,3465.0,734
4334,6292880.0,382.0,734
8769,14056895.0,535.0,734
4680,2819077430.0,1182.5,734
8074,231401750.0,6400.0,734
8361,1349288900.0,8440.0,734
5351,184683895.0,2060.0,734
6147,9833210.0,181.0,734
8550,612643965.0,1129.0,734
6986,413318200.0,803.0,734
3024,2233500.0,1195.0,734
5986,9222060.0,261.0,734
9301,1348181615.0,1537.0,734
3447,24416530.0,1020.0,734
7525,48291300.0,3585.0,734
8869,42967100.0,811.0,734
4068,1995365.0,1794.0,734
4351,3291030.0,831.0,734
8747,18927035.0,2345.0,734
4620,117246345.0,1015.0,734
6298,166957315.0,1265.0,734
7064,7778990.0,1048.0,734
6841,4985033420.0,4652.0,734
7544,2498840.0,560.0,734
9982,8546240.0,2710.0,734
3840,9681350.0,62.0,734
3984,150797490.0,1567.0,734
6561,7468675.0,814.0,734
3423,2443265.0,272.0,734
3075,25535930.0,1729.0,734
8894,13010420.0,17.0,734
3945,5818180.0,2175.0,734
6156,19462180.0,1844.0,734
4716,2089001770.0,9306.0,734
7918,3926045.0,107.0,734
2428,25031835.0,623.0,734
4597,1938588385.0,31.0,734
4220,321362690.0,2363.0,734
3010,21264615.0,189.0,734
